query_slug,article_date,article_source,article_title,article_url,category,matched,snippet
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"Neal, and achieved stern release on DDG 133 Sam Nunn. We also loaded main machinery on DDG 135 Thad Cochran and received the first 2 of 32 units in yard from our distributed shipbuilding partners on DDG 137 John F. Lehman. Moving to Mission Technologies, we had another quarter of strong sales of $748 million. We have a robust opportunity pipeline. We were awarded a position on the $25 billion ceiling Advanced Technology Support Program, microelectronics multi-award contract, and the $151 billion ceiling Missile Defense Agency's SHIELD multi-award contract."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"Also, we continue to make progress on our second operational initiative to rapidly grow our trusted industrial base network. Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"I'll start, and then I'll kick it over to Kari to talk about Charleston. Yeah, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston's doing well. As I said, I'd kick that over to Kari, from a Hyundai standpoint we still have or we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now for this year. That could provide upside if we're able to jointly invest in some operating manufacturing footprint. That would be upside."
kastner_outsourcing,2026-05-11,Investing.com India,Earnings call transcript: Huntington Ingalls Industries beats Q1 2026 estimates By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-industries-beats-q1-2026-estimates-93CH-5395373,distributed_ship,distributed shipbuilding,"We are also working with other distributed shipbuilding partners that have been in our network, and those muscles are strengthening as well, getting back to the ebb and flow of what naturally happens in our industry. We're certainly in a place where we're able to stretch and grow there, and that is tracking pretty well from my estimation.

Ron Epstein, Analyst, Bank of America: Great. Maybe just 1 quick one."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,outsource_pct,outsourcing hours year-over-year by 30%,"Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements.

The third operational initiative of securing new contract awards is on track, and we are making good progress on the Virginia-class Block VI and the next Columbia-class contract, with awards expected in the second quarter."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,pct_outsource,30% increase in outsourc,"I'll start, and then I'll kick it over to Kari to talk about Charleston. Yeah, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston's doing well. As I said, I'd kick that over to Kari, from a Hyundai standpoint we still have or we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now for this year."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"Neal, and achieved stern release on DDG-133 Sam Nunn. We also loaded main machinery on DDG-135 Thad Cochran and received the first 2 of 32 units in yard from our distributed shipbuilding partners on DDG-137 John F. Lehman. Moving to Mission Technologies, we had another quarter of strong sales of $748 million. We have a robust opportunity pipeline. We were awarded a position on the $25 billion ceiling Advanced Technology Support Program, microelectronics multi-award contract, and the $151 billion ceiling Missile Defense Agency's SHIELD multi-award contract."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"Also, we continue to make progress on our second operational initiative to rapidly grow our trusted industrial base network. Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"I'll start, and then I'll kick it over to Kari to talk about Charleston. Yeah, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston's doing well. As I said, I'd kick that over to Kari, from a Hyundai standpoint we still have or we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now for this year. That could provide upside if we're able to jointly invest in some operating manufacturing footprint. That would be upside."
kastner_outsourcing,2026-05-05,Investing.com India,Earnings call transcript: Huntington Ingalls surpasses Q1 2026 expectations By Investing.com,https://in.investing.com/news/stock-market-news/earnings-call-transcript-huntington-ingalls-surpasses-q1-2026-expectations-93CH-5379260,distributed_ship,distributed shipbuilding,"We are also working with other distributed shipbuilding partners that have been in our network, and those muscles are strengthening as well, getting back to the ebb and flow of what naturally happens in our industry. We're certainly in a place where we're able to stretch and grow there, and that is tracking pretty well from my estimation.

Ron Epstein, Analyst, Bank of America: Great. Maybe just 1 quick one."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,outsource_pct,Outsourcing Hours -- Expected to grow by 30%,"he quarter, with apprentice schools at full enrollment.

* Shipbuilding Throughput -- On track for approximately 15% throughput improvement for the full year, in line with operational initiatives.

* Outsourcing Hours -- Expected to grow by 30% year over year, supporting capacity expansion.

* Guidance Reaffirmation -- Management reaffirmed all guidance elements for 2026, and the medium-term outlook.

* Q2 Outlook -- Shipbuilding revenue projected at $2.4 billion, shipbuilding operating margins between 5.7% and 6%, Mission Technologies revenue at approximately $750 million, and operating margin near 4%.

* Effective Tax Rate -- 20."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,outsource_pct,outsourcing hours year over year by 30%,"lysts, while the company highlighted medium-term upside from battleship and frigate program developments.

* Kastner explained the company's distributed shipbuilding strategy is ""on track to grow our outsourcing hours year over year by 30%,"" supporting customer program delivery.

* Wilkinson noted Newport News Shipbuilding's Charleston operations contributed nearly ""0.5 million earned hours of progress"" in its first year, with plans to double throughput in 2026."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,outsource_pct,outsourcing hours year-over-year by 30%,"Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements. The third operational initiative of securing new contract awards is on track, and we are making good progress on the VCS Block VI and the next Columbia contract with awards expected in the second quarter. Shifting to activities in Washington."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,pct_outsource,30% increase in outsourc,"I'll start, and then I'll kick it over to Kari to talk about Charleston. But yes, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston is doing well. As I said, I kick that over to Kari. But from a Hyundai standpoint, we still have -- we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"carrier procurement were clearly outlined as upcoming catalysts, while the company highlighted medium-term upside from battleship and frigate program developments.

* Kastner explained the company's distributed shipbuilding strategy is ""on track to grow our outsourcing hours year over year by 30%,"" supporting customer program delivery.

* Wilkinson noted Newport News Shipbuilding's Charleston operations contributed nearly ""0.5 million earned hours of progress"" in its first year, with plans to double throughput in 2026."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"Neil and achieved stern release on DDG 133 Sam [indiscernible].

We also loaded main machinery on DDG 135 [indiscernible] Cochrane and received the first 2 of 32 units in yard from our distributed shipbuilding partners on DDG 137 John F. Lehman. Moving to Mission Technologies. We had another quarter of strong sales of $748 million. We have a robust opportunity pipeline, and we were awarded a position on the $25 billion ceiling Advanced Technology Support Program, Microelectronics multi-award contract and the $151 billion ceiling Missile Defense Agency Shield multi-award contract."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"Also, we continue to make progress on our second operational initiative to rapidly grow our trusted industrial base network. Leveraging our distributed shipbuilding strategy, we are on track to grow our outsourcing hours year-over-year by 30%, and we will continue to identify capacity expansion opportunities to meet customer program demand requirements. The third operational initiative of securing new contract awards is on track, and we are making good progress on the VCS Block VI and the next Columbia contract with awards expected in the second quarter."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"I'll start, and then I'll kick it over to Kari to talk about Charleston. But yes, we do anticipate 30% increase in outsourcing in 2026 over increases that we had in 2025. We continue to expand our distributed shipbuilding network. Charleston is doing well. As I said, I kick that over to Kari. But from a Hyundai standpoint, we still have -- we're still engaging in discussions with them and evaluating potential. We don't see them in the network right now. for this year that could provide upside if we're able to jointly invest in some operating manufacturing footprint. So that would be upside."
kastner_outsourcing,2026-05-05,The Motley Fool,HII Q1 2026 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/05/05/hii-q1-2026-earnings-call-transcript/,distributed_ship,distributed shipbuilding,"And that's obviously, a core, we are also working with other distributed shipbuilding partners that have been in our network and those muscles are strengthening as well, getting back to the ebb and flow of what naturally happens in our industry, and we're certainly in a place where we're able to stretch and grow there, and that is tracking pretty well from my estimation.

Ronald Epstein: Great. And then maybe just one quick one."
